Time_of_incidient,Year,Month,Weekday,Hour,City,Crime Code,Crime Description,Victim Age,Victim Gender,Weapon Used,Police Deployed,Case Closed,Date Case Closed,Crime Domain_Fire Accident,Crime Domain_Other Crime,Crime Domain_Traffic Fatality,Crime Domain_Violent Crime,North_India,South_India,East_India,West_India,Central_India,lat,lon,Region,Weapon Category,Crime Domain
2024-01-25 17:01:00,2024,1,4,17,Delhi,107,SHOPLIFTING,79,0,Blunt Object,3,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Blunt,Other Crime
2024-01-25 17:32:00,2024,1,4,17,Chennai,321,BURGLARY,10,0,Poison,5,0,Not Given,0.0,1.0,0.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Other,Other Crime
2024-01-25 19:38:00,2024,1,4,19,Hyderabad,192,COUNTERFEITING,16,1,Firearm,9,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Gun,Other Crime
2024-01-26 05:54:00,2024,1,5,5,Ahmedabad,152,EXTORTION,22,0,Other,10,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,23.0225,72.5714,West,Other,Other Crime
2024-01-25 23:55:00,2024,1,4,23,Surat,428,VANDALISM,45,1,Explosives,7,1,01-04-2024 10:00,0.0,1.0,0.0,0.0,0,0,0,1,0,21.1702,72.8311,West,Other,Other Crime
2024-01-25 14:45:00,2024,1,4,14,Lucknow,299,FRAUD,21,1,Poison,19,1,03-04-2024 00:00,0.0,1.0,0.0,0.0,1,0,0,0,0,26.8467,80.9462,North,Other,Other Crime
2024-01-26 02:48:00,2024,1,5,2,Nagpur,166,ILLEGAL POSSESSION,63,1,Not Given,6,1,22-04-2024 21:00,0.0,1.0,0.0,0.0,0,0,0,0,1,21.1458,79.0882,Central,Unknown,Other Crime
2024-01-26 11:49:00,2024,1,5,11,Kanpur,461,VANDALISM,15,1,Blunt Object,19,1,12-03-2024 17:00,0.0,1.0,0.0,0.0,1,0,0,0,0,26.4499,80.3319,North,Blunt,Other Crime
2024-01-26 07:58:00,2024,1,5,7,Nagpur,521,FIREARM OFFENSE,49,1,Knife,6,0,Not Given,1.0,0.0,0.0,0.0,0,0,0,0,1,21.1458,79.0882,Central,Sharp,Fire Accident
2024-01-26 13:04:00,2024,1,5,13,Bangalore,535,DRUG OFFENSE,61,1,Blunt Object,15,1,12-04-2024 20:00,0.0,1.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Blunt,Other Crime
2024-01-25 19:13:00,2024,1,4,19,Visakhapatnam,382,SHOPLIFTING,37,0,Firearm,3,0,Not Given,0.0,1.0,0.0,0.0,0,1,0,0,0,17.6868,83.2185,South,Gun,Other Crime
2024-01-25 19:30:00,2024,1,4,19,Bangalore,357,ROBBERY,11,0,Explosives,5,1,30-05-2024 05:00,0.0,0.0,0.0,1.0,0,0,0,0,0,12.9716,77.5946,Unknown,Other,Violent Crime
2024-01-26 14:31:00,2024,1,5,14,Delhi,100,ASSAULT,67,0,Firearm,16,1,22-02-2024 14:00,0.0,0.0,0.0,1.0,1,0,0,0,0,28.6139,77.209,North,Gun,Violent Crime
2024-01-26 00:35:00,2024,1,5,0,Delhi,152,BURGLARY,60,1,Not Given,9,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Unknown,Other Crime
2024-01-26 09:17:00,2024,1,5,9,Delhi,248,EXTORTION,28,1,Knife,8,1,02-03-2024 02:00,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Sharp,Other Crime
2024-01-26 09:15:00,2024,1,5,9,Pune,211,TRAFFIC VIOLATION,42,1,Poison,6,1,04-02-2024 11:00,0.0,0.0,1.0,0.0,0,0,0,1,0,18.5204,73.8567,West,Other,Traffic Fatality
2024-01-26 16:30:00,2024,1,5,16,Bangalore,248,FIREARM OFFENSE,44,1,Poison,3,0,Not Given,1.0,0.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Other,Fire Accident
2024-01-26 12:50:00,2024,1,5,12,Delhi,470,KIDNAPPING,67,0,Firearm,17,1,05-04-2024 18:00,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Gun,Other Crime
2024-01-26 21:34:00,2024,1,5,21,Mumbai,367,DOMESTIC VIOLENCE,74,1,Blunt Object,15,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,1,0,19.076,72.8777,West,Blunt,Violent Crime
2024-01-26 09:32:00,2024,1,5,9,Mumbai,565,KIDNAPPING,55,1,Not Given,7,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Unknown,Other Crime
2024-01-26 14:30:00,2024,1,5,14,Ahmedabad,492,ILLEGAL POSSESSION,13,1,Firearm,14,1,22-04-2024 09:00,0.0,1.0,0.0,0.0,0,0,0,1,0,23.0225,72.5714,West,Gun,Other Crime
2024-01-27 00:52:00,2024,1,6,0,Faridabad,242,PUBLIC INTOXICATION,52,0,Explosives,19,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.4089,77.3178,North,Other,Other Crime
2024-01-26 12:52:00,2024,1,5,12,Chennai,158,ILLEGAL POSSESSION,39,0,Poison,11,1,24-02-2024 17:00,0.0,1.0,0.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Other,Other Crime
2024-01-26 11:50:00,2024,1,5,11,Delhi,367,ILLEGAL POSSESSION,64,1,Firearm,19,1,12-02-2024 03:00,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Gun,Other Crime
2024-01-26 13:23:00,2024,1,5,13,Mumbai,266,TRAFFIC VIOLATION,39,1,Other,2,1,22-02-2024 14:00,0.0,0.0,1.0,0.0,0,0,0,1,0,19.076,72.8777,West,Other,Traffic Fatality
2024-01-26 11:25:00,2024,1,5,11,Ahmedabad,289,VANDALISM,16,1,Firearm,14,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,23.0225,72.5714,West,Gun,Other Crime
2024-01-27 02:52:00,2024,1,6,2,Mumbai,151,FRAUD,66,1,Blunt Object,3,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Blunt,Other Crime
2024-01-26 21:43:00,2024,1,5,21,Delhi,390,VANDALISM,21,0,Blunt Object,3,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Blunt,Other Crime
2024-01-26 19:41:00,2024,1,5,19,Mumbai,262,ILLEGAL POSSESSION,10,1,Knife,13,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Sharp,Other Crime
2024-01-27 04:45:00,2024,1,6,4,Mumbai,464,ARSON,43,1,Poison,14,1,23-02-2024 14:00,1.0,0.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Other,Fire Accident
2024-01-26 20:58:00,2024,1,5,20,Bangalore,561,IDENTITY THEFT,53,1,Firearm,4,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,0,0,12.9716,77.5946,Unknown,Gun,Violent Crime
2024-01-27 09:53:00,2024,1,6,9,Bangalore,108,VANDALISM,14,1,Poison,13,1,23-02-2024 05:00,0.0,1.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Other,Other Crime
2024-01-26 19:09:00,2024,1,5,19,Chennai,103,KIDNAPPING,47,1,Not Given,15,1,24-04-2024 08:00,0.0,1.0,0.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Unknown,Other Crime
2024-01-27 00:31:00,2024,1,6,0,Delhi,190,BURGLARY,58,0,Not Given,19,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Unknown,Other Crime
2024-01-27 02:49:00,2024,1,6,2,Lucknow,255,SEXUAL ASSAULT,69,1,Not Given,4,0,Not Given,0.0,0.0,0.0,1.0,1,0,0,0,0,26.8467,80.9462,North,Unknown,Violent Crime
2024-01-27 11:26:00,2024,1,6,11,Bangalore,481,PUBLIC INTOXICATION,36,1,Poison,6,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Other,Other Crime
2024-01-27 11:23:00,2024,1,6,11,Kolkata,365,DOMESTIC VIOLENCE,18,1,Other,19,1,31-03-2024 02:00,0.0,0.0,0.0,1.0,0,0,1,0,0,22.5726,88.3639,East,Other,Violent Crime
2024-01-27 10:58:00,2024,1,6,10,Bangalore,115,FRAUD,74,0,Not Given,1,1,08-02-2024 15:00,0.0,1.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Unknown,Other Crime
2024-01-27 03:31:00,2024,1,6,3,Ahmedabad,118,SEXUAL ASSAULT,16,0,Not Given,9,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,1,0,23.0225,72.5714,West,Unknown,Violent Crime
2024-01-27 10:22:00,2024,1,6,10,Patna,341,DOMESTIC VIOLENCE,76,0,Blunt Object,10,0,Not Given,0.0,0.0,0.0,1.0,0,0,1,0,0,25.5941,85.1376,East,Blunt,Violent Crime
2024-01-27 09:00:00,2024,1,6,9,Kanpur,458,DRUG OFFENSE,15,1,Explosives,10,1,17-04-2024 13:00,0.0,1.0,0.0,0.0,1,0,0,0,0,26.4499,80.3319,North,Other,Other Crime
2024-01-27 06:53:00,2024,1,6,6,Mumbai,139,EXTORTION,20,1,Firearm,17,1,11-03-2024 22:00,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Gun,Other Crime
2024-01-27 04:50:00,2024,1,6,4,Hyderabad,156,ILLEGAL POSSESSION,44,0,Poison,2,1,16-03-2024 15:00,0.0,1.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Other,Other Crime
2024-01-27 04:48:00,2024,1,6,4,Hyderabad,560,HOMICIDE,15,0,Knife,16,1,17-05-2025 05:00,0.0,1.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Sharp,Other Crime
2024-01-28 02:52:00,2024,1,7,2,Bhopal,392,KIDNAPPING,35,1,Poison,7,1,18-02-2024 18:00,0.0,1.0,0.0,0.0,0,0,0,0,1,23.2599,77.4126,Central,Other,Other Crime
2024-01-28 04:44:00,2024,1,7,4,Bangalore,342,TRAFFIC VIOLATION,41,1,Other,15,0,Not Given,0.0,0.0,1.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Other,Traffic Fatality
2024-01-27 18:29:00,2024,1,6,18,Nashik,533,KIDNAPPING,44,0,Poison,19,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,19.9975,73.7898,West,Other,Other Crime
2024-01-27 14:53:00,2024,1,6,14,Jaipur,489,CYBERCRIME,67,1,Firearm,9,1,22-04-2024 05:00,0.0,1.0,0.0,0.0,1,0,0,0,0,26.9124,75.7873,North,Gun,Other Crime
2024-01-28 03:45:00,2024,1,7,3,Bangalore,288,PUBLIC INTOXICATION,39,0,Blunt Object,1,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Blunt,Other Crime
2024-01-27 22:13:00,2024,1,6,22,Patna,441,DOMESTIC VIOLENCE,23,0,Explosives,13,1,20-02-2024 03:00,0.0,0.0,0.0,1.0,0,0,1,0,0,25.5941,85.1376,East,Other,Violent Crime
2024-01-27 11:32:00,2024,1,6,11,Delhi,273,BURGLARY,34,1,Poison,18,1,06-03-2024 12:00,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Other,Other Crime
2024-01-28 07:09:00,2024,1,7,7,Chennai,378,ARSON,40,1,Not Given,7,0,Not Given,1.0,0.0,0.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Unknown,Fire Accident
2024-01-27 23:01:00,2024,1,6,23,Pune,276,DRUG OFFENSE,36,0,Poison,9,1,26-03-2024 00:00,0.0,1.0,0.0,0.0,0,0,0,1,0,18.5204,73.8567,West,Other,Other Crime
2024-01-27 15:35:00,2024,1,6,15,Delhi,299,HOMICIDE,50,0,Blunt Object,14,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Blunt,Other Crime
2024-01-27 18:58:00,2024,1,6,18,Bangalore,493,FIREARM OFFENSE,31,1,Not Given,13,1,12-03-2024 07:00,1.0,0.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Unknown,Fire Accident
2024-01-28 06:18:00,2024,1,7,6,Ahmedabad,495,KIDNAPPING,64,1,Knife,7,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,23.0225,72.5714,West,Sharp,Other Crime
2024-01-28 04:57:00,2024,1,7,4,Agra,284,PUBLIC INTOXICATION,16,1,Poison,8,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,27.1767,78.0081,North,Other,Other Crime
2024-01-28 05:10:00,2024,1,7,5,Visakhapatnam,126,HOMICIDE,62,1,Knife,19,0,Not Given,0.0,1.0,0.0,0.0,0,1,0,0,0,17.6868,83.2185,South,Sharp,Other Crime
2024-01-28 03:46:00,2024,1,7,3,Delhi,361,FIREARM OFFENSE,44,1,Poison,2,0,Not Given,1.0,0.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Other,Fire Accident
2024-01-28 03:54:00,2024,1,7,3,Lucknow,180,SHOPLIFTING,27,0,Knife,1,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,26.8467,80.9462,North,Sharp,Other Crime
2024-01-28 15:49:00,2024,1,7,15,Lucknow,273,SEXUAL ASSAULT,38,0,Blunt Object,1,1,17-11-2024 00:00,0.0,0.0,0.0,1.0,1,0,0,0,0,26.8467,80.9462,North,Blunt,Violent Crime
2024-01-27 22:26:00,2024,1,6,22,Kolkata,195,ARSON,36,1,Blunt Object,13,0,Not Given,1.0,0.0,0.0,0.0,0,0,1,0,0,22.5726,88.3639,East,Blunt,Fire Accident
2024-01-28 13:02:00,2024,1,7,13,Kalyan,137,TRAFFIC VIOLATION,19,1,Explosives,4,1,26-02-2024 15:00,0.0,0.0,1.0,0.0,0,0,0,1,0,19.2403,73.1305,West,Other,Traffic Fatality
2024-01-28 21:37:00,2024,1,7,21,Nagpur,303,TRAFFIC VIOLATION,31,1,Poison,3,1,24-02-2024 23:00,0.0,0.0,1.0,0.0,0,0,0,0,1,21.1458,79.0882,Central,Other,Traffic Fatality
2024-01-28 13:05:00,2024,1,7,13,Visakhapatnam,364,SHOPLIFTING,42,1,Firearm,7,1,23-03-2024 11:00,0.0,1.0,0.0,0.0,0,1,0,0,0,17.6868,83.2185,South,Gun,Other Crime
2024-01-28 09:42:00,2024,1,7,9,Bangalore,392,TRAFFIC VIOLATION,68,0,Not Given,11,0,Not Given,0.0,0.0,1.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Unknown,Traffic Fatality
2024-01-28 16:22:00,2024,1,7,16,Mumbai,294,ARSON,11,0,Poison,7,0,Not Given,1.0,0.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Other,Fire Accident
2024-01-28 08:27:00,2024,1,7,8,Indore,588,PUBLIC INTOXICATION,67,0,Explosives,8,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,1,22.7196,75.8577,Central,Other,Other Crime
2024-01-28 05:47:00,2024,1,7,5,Mumbai,177,BURGLARY,22,1,Explosives,3,1,28-02-2024 08:00,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Other,Other Crime
2024-01-28 23:07:00,2024,1,7,23,Meerut,527,IDENTITY THEFT,61,1,Other,6,0,Not Given,0.0,0.0,0.0,1.0,1,0,0,0,0,28.9845,77.7064,North,Other,Violent Crime
2024-01-28 17:45:00,2024,1,7,17,Lucknow,387,ILLEGAL POSSESSION,59,1,Poison,15,1,18-04-2024 11:00,0.0,1.0,0.0,0.0,1,0,0,0,0,26.8467,80.9462,North,Other,Other Crime
2024-01-28 13:42:00,2024,1,7,13,Bangalore,586,PUBLIC INTOXICATION,74,1,Poison,7,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Other,Other Crime
2024-01-29 07:48:00,2024,1,1,7,Jaipur,545,ROBBERY,10,1,Blunt Object,9,1,28-02-2024 06:00,0.0,0.0,0.0,1.0,1,0,0,0,0,26.9124,75.7873,North,Blunt,Violent Crime
2024-01-28 10:41:00,2024,1,7,10,Pune,293,TRAFFIC VIOLATION,10,1,Other,19,0,Not Given,0.0,0.0,1.0,0.0,0,0,0,1,0,18.5204,73.8567,West,Other,Traffic Fatality
2024-01-29 01:01:00,2024,1,1,1,Mumbai,515,FIREARM OFFENSE,56,1,Explosives,10,0,Not Given,1.0,0.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Other,Fire Accident
2024-01-29 02:26:00,2024,1,1,2,Hyderabad,512,HOMICIDE,14,1,Blunt Object,19,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Blunt,Other Crime
2024-01-28 21:02:00,2024,1,7,21,Hyderabad,118,PUBLIC INTOXICATION,37,0,Other,16,1,01-02-2024 22:00,0.0,1.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Other,Other Crime
2024-01-28 13:53:00,2024,1,7,13,Lucknow,380,CYBERCRIME,69,1,Poison,2,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,26.8467,80.9462,North,Other,Other Crime
2024-01-29 09:00:00,2024,1,1,9,Delhi,200,ROBBERY,68,0,Firearm,18,0,Not Given,0.0,0.0,0.0,1.0,1,0,0,0,0,28.6139,77.209,North,Gun,Violent Crime
2024-01-29 13:43:00,2024,1,1,13,Delhi,413,DRUG OFFENSE,60,1,Firearm,7,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Gun,Other Crime
2024-01-29 04:14:00,2024,1,1,4,Varanasi,390,DRUG OFFENSE,14,1,Poison,13,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,25.3176,82.9739,North,Other,Other Crime
2024-01-29 07:44:00,2024,1,1,7,Ahmedabad,571,CYBERCRIME,73,1,Explosives,15,1,14-03-2024 03:00,0.0,1.0,0.0,0.0,0,0,0,1,0,23.0225,72.5714,West,Other,Other Crime
2024-01-29 09:28:00,2024,1,1,9,Mumbai,513,EXTORTION,39,1,Poison,1,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Other,Other Crime
2024-01-29 10:00:00,2024,1,1,10,Chennai,516,ILLEGAL POSSESSION,40,0,Poison,5,0,Not Given,0.0,1.0,0.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Other,Other Crime
2024-01-28 23:53:00,2024,1,7,23,Delhi,183,KIDNAPPING,71,0,Not Given,12,1,17-04-2024 12:00,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Unknown,Other Crime
2024-01-29 09:37:00,2024,1,1,9,Mumbai,241,CYBERCRIME,37,0,Knife,7,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Sharp,Other Crime
2024-01-29 06:52:00,2024,1,1,6,Pune,358,DOMESTIC VIOLENCE,58,0,Other,11,1,28-03-2024 01:00,0.0,0.0,0.0,1.0,0,0,0,1,0,18.5204,73.8567,West,Other,Violent Crime
2024-01-29 03:00:00,2024,1,1,3,Hyderabad,596,DRUG OFFENSE,31,1,Explosives,12,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Other,Other Crime
2024-01-29 07:19:00,2024,1,1,7,Hyderabad,420,VEHICLE - STOLEN,64,0,Blunt Object,8,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,0,0,17.385,78.4867,Unknown,Blunt,Violent Crime
2024-01-29 19:08:00,2024,1,1,19,Mumbai,378,FIREARM OFFENSE,17,1,Blunt Object,19,1,09-02-2024 09:00,1.0,0.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Blunt,Fire Accident
2024-01-29 03:59:00,2024,1,1,3,Srinagar,481,FRAUD,60,0,Not Given,18,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,34.0837,74.7973,North,Unknown,Other Crime
2024-01-29 09:34:00,2024,1,1,9,Nashik,485,ARSON,77,1,Explosives,4,1,21-03-2024 18:00,1.0,0.0,0.0,0.0,0,0,0,1,0,19.9975,73.7898,West,Other,Fire Accident
2024-01-29 22:20:00,2024,1,1,22,Hyderabad,303,FIREARM OFFENSE,40,1,Other,17,1,15-02-2024 06:00,1.0,0.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Other,Fire Accident
2024-01-29 21:32:00,2024,1,1,21,Chennai,346,VEHICLE - STOLEN,43,1,Firearm,11,1,06-03-2024 08:00,0.0,0.0,0.0,1.0,0,1,0,0,0,13.0827,80.2707,South,Gun,Violent Crime
2024-01-29 21:36:00,2024,1,1,21,Mumbai,500,SEXUAL ASSAULT,78,1,Not Given,7,1,05-09-2025 20:00,0.0,0.0,0.0,1.0,0,0,0,1,0,19.076,72.8777,West,Unknown,Violent Crime
2024-01-30 03:25:00,2024,1,2,3,Hyderabad,398,DRUG OFFENSE,34,1,Other,19,1,29-03-2024 17:00,0.0,1.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Other,Other Crime
2024-01-29 09:28:00,2024,1,1,9,Hyderabad,220,FIREARM OFFENSE,25,1,Poison,5,1,22-03-2024 01:00,1.0,0.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Other,Fire Accident
2024-01-29 12:29:00,2024,1,1,12,Kanpur,332,TRAFFIC VIOLATION,65,1,Firearm,11,0,Not Given,0.0,0.0,1.0,0.0,1,0,0,0,0,26.4499,80.3319,North,Gun,Traffic Fatality
2024-01-29 12:41:00,2024,1,1,12,Mumbai,472,VANDALISM,15,1,Not Given,14,1,21-03-2024 05:00,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Unknown,Other Crime
2024-01-30 08:47:00,2024,1,2,8,Surat,378,DRUG OFFENSE,70,1,Not Given,18,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,21.1702,72.8311,West,Unknown,Other Crime
2024-01-29 23:14:00,2024,1,1,23,Kanpur,275,SHOPLIFTING,51,0,Not Given,16,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,26.4499,80.3319,North,Unknown,Other Crime
2024-01-30 01:27:00,2024,1,2,1,Delhi,184,CYBERCRIME,27,1,Knife,9,1,23-02-2024 10:00,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Sharp,Other Crime
2024-01-29 22:33:00,2024,1,1,22,Visakhapatnam,311,ROBBERY,40,1,Blunt Object,12,0,Not Given,0.0,0.0,0.0,1.0,0,1,0,0,0,17.6868,83.2185,South,Blunt,Violent Crime
2024-01-30 03:09:00,2024,1,2,3,Ahmedabad,520,DOMESTIC VIOLENCE,13,1,Knife,14,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,1,0,23.0225,72.5714,West,Sharp,Violent Crime
2024-01-30 00:00:00,2024,1,2,0,Hyderabad,361,ILLEGAL POSSESSION,12,1,Other,15,1,08-04-2024 11:00,0.0,1.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Other,Other Crime
2024-01-30 14:56:00,2024,1,2,14,Hyderabad,480,ARSON,53,1,Other,15,1,24-03-2024 16:00,1.0,0.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Other,Fire Accident
2024-01-30 07:57:00,2024,1,2,7,Hyderabad,588,DRUG OFFENSE,78,0,Firearm,18,1,02-04-2024 15:00,0.0,1.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Gun,Other Crime
2024-01-30 17:54:00,2024,1,2,17,Surat,492,KIDNAPPING,31,0,Blunt Object,5,1,02-03-2024 01:00,0.0,1.0,0.0,0.0,0,0,0,1,0,21.1702,72.8311,West,Blunt,Other Crime
2024-01-30 11:25:00,2024,1,2,11,Delhi,320,BURGLARY,15,0,Other,11,1,06-07-2024 03:00,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Other,Other Crime
2024-01-30 17:55:00,2024,1,2,17,Nashik,522,PUBLIC INTOXICATION,28,1,Not Given,18,1,18-02-2024 22:00,0.0,1.0,0.0,0.0,0,0,0,1,0,19.9975,73.7898,West,Unknown,Other Crime
2024-01-30 15:25:00,2024,1,2,15,Jaipur,213,KIDNAPPING,79,1,Firearm,1,1,17-02-2024 08:00,0.0,1.0,0.0,0.0,1,0,0,0,0,26.9124,75.7873,North,Gun,Other Crime
2024-01-30 15:19:00,2024,1,2,15,Kanpur,538,HOMICIDE,31,1,Blunt Object,11,1,12-05-2025 23:00,0.0,1.0,0.0,0.0,1,0,0,0,0,26.4499,80.3319,North,Blunt,Other Crime
2024-01-30 23:34:00,2024,1,2,23,Hyderabad,588,SHOPLIFTING,41,1,Not Given,10,1,17-03-2024 20:00,0.0,1.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Unknown,Other Crime
2024-01-30 17:54:00,2024,1,2,17,Jaipur,103,ARSON,42,1,Explosives,13,1,18-03-2024 00:00,1.0,0.0,0.0,0.0,1,0,0,0,0,26.9124,75.7873,North,Other,Fire Accident
2024-01-31 00:24:00,2024,1,3,0,Patna,492,ILLEGAL POSSESSION,10,0,Knife,7,1,17-03-2024 01:00,0.0,1.0,0.0,0.0,0,0,1,0,0,25.5941,85.1376,East,Sharp,Other Crime
2024-01-30 04:13:00,2024,1,2,4,Delhi,100,VEHICLE - STOLEN,78,1,Knife,8,1,12-03-2024 16:00,0.0,0.0,0.0,1.0,1,0,0,0,0,28.6139,77.209,North,Sharp,Violent Crime
2024-01-30 12:42:00,2024,1,2,12,Bhopal,148,HOMICIDE,23,1,Other,17,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,1,23.2599,77.4126,Central,Other,Other Crime
2024-01-30 22:27:00,2024,1,2,22,Ahmedabad,266,HOMICIDE,61,0,Explosives,15,1,14-06-2025 20:00,0.0,1.0,0.0,0.0,0,0,0,1,0,23.0225,72.5714,West,Other,Other Crime
2024-01-31 01:37:00,2024,1,3,1,Chennai,429,HOMICIDE,45,0,Knife,10,0,Not Given,0.0,1.0,0.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Sharp,Other Crime
2024-01-30 22:48:00,2024,1,2,22,Kanpur,106,EXTORTION,40,1,Not Given,16,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,26.4499,80.3319,North,Unknown,Other Crime
2024-01-30 17:49:00,2024,1,2,17,Surat,262,SEXUAL ASSAULT,61,1,Blunt Object,3,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,1,0,21.1702,72.8311,West,Blunt,Violent Crime
2024-01-31 06:49:00,2024,1,3,6,Lucknow,416,COUNTERFEITING,75,0,Blunt Object,17,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,26.8467,80.9462,North,Blunt,Other Crime
2024-01-31 05:04:00,2024,1,3,5,Mumbai,391,HOMICIDE,70,1,Knife,14,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Sharp,Other Crime
2024-01-31 06:59:00,2024,1,3,6,Pune,514,COUNTERFEITING,46,0,Poison,19,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,18.5204,73.8567,West,Other,Other Crime
2024-01-31 02:08:00,2024,1,3,2,Chennai,259,SHOPLIFTING,29,0,Blunt Object,2,0,Not Given,0.0,1.0,0.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Blunt,Other Crime
